
Sense HAT Test Program ...

Raspberry UTC Start2021-10-24 10:38:35.053102
UTC Current Time, roll, Pitch, Yaw, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
2021-10-24 10:39:39.046459 , -14.5074957, -0.7599366, -56.0142605, 0.0171509, -0.3520508, 1.0303955, -9.3292683, 6.5853659, 3.7500000, -140.2500000, -185.6250000, 17.0000000
2021-10-24 10:39:39.252589 , -15.4415698, 0.1278841, -55.0407466, 0.0000000, -0.3777466, 0.9789429, 4.9695122, 10.3048780, -5.6097561, -145.7500000, -181.1250000, 21.3750000
2021-10-24 10:39:39.486445 , -16.5822647, 1.3217593, -53.3600165, -0.0424194, -0.3863525, 1.0353394, -10.0914634, 5.8841463, -1.4024390, -156.3750000, -173.1250000, 30.1250000
2021-10-24 10:39:39.691416 , -16.9800706, 2.5885236, -51.4405211, -0.0661011, -0.3736572, 0.9973755, -3.9024390, 4.1463415, -6.4634146, -164.2500000, -158.5000000, 38.3750000
2021-10-24 10:39:39.932254 , -16.9996204, 3.5371658, -48.5432626, -0.0540161, -0.3993530, 1.0494995, 0.9451220, 2.3170732, 6.4024390, -171.0000000, -142.8750000, 32.1250000
2021-10-24 10:39:40.147633 , -17.4387893, 3.7322248, -45.5506979, -0.0544434, -0.4050903, 1.0046387, -3.5365854, -6.8292683, -2.2256098, -180.2500000, -125.7500000, 24.3750000
2021-10-24 10:39:40.371514 , -18.2368943, 4.1220199, -42.5431490, -0.0475464, -0.4281006, 1.0681152, -12.8353659, 3.2012195, -3.2621951, -182.3750000, -109.3750000, 16.0000000
2021-10-24 10:39:40.604851 , -12.5642895, 0.8317228, -41.8335496, -0.0872803, -0.4027710, 1.0053711, 8.2621951, 1.8292683, -1.8902439, -184.2500000, -103.6250000, 16390.6250000
2021-10-24 10:39:40.806878 , -14.1328456, 1.0476409, -38.7440327, -0.0592041, -0.3949585, 0.9866943, 3.9024390, -10.2439024, 2.9268293, -180.7500000, -97.8750000, -6.3750000
2021-10-24 10:39:41.008926 , -15.6189027, 0.7798146, -36.6192997, -0.0197144, -0.4019775, 1.0163574, -1.2804878, -8.4756098, 0.4573171, -172.2500000, -97.3750000, -6.6250000
2021-10-24 10:39:41.213693 , -16.7032704, 0.0549337, -34.8011086, -0.0070801, -0.4039917, 1.0174561, 2.9573171, -15.1829268, 0.7926829, -168.1250000, -92.8750000, -16.1250000
2021-10-24 10:39:41.420039 , -17.2591632, -0.4994724, -33.7194995, 0.0351562, -0.3706055, 1.0175171, 2.6524390, -3.7804878, 0.7621951, -163.2500000, -93.3750000, -19.3750000
2021-10-24 10:39:41.625871 , -18.0172278, -0.5625457, -32.9173832, 0.0292969, -0.3728027, 1.0214844, -4.4512195, 2.6219512, 0.3658537, -167.5000000, -97.5000000, -11.2500000
2021-10-24 10:39:41.831866 , -13.6476690, -2.4917100, -32.6628367, -0.0089722, -0.4133911, 1.0125122, -6.3414634, 18.4756098, -6.7682927, -177.2500000, -103.7500000, 32766.6250000
2021-10-24 10:39:42.037448 , -15.6434717, -1.1507563, -32.2654629, -0.0596313, -0.4046021, 1.0019531, -5.4573171, 2.1036585, -0.9451220, -177.0000000, -112.8750000, 16.2500000
2021-10-24 10:39:42.244247 , -16.7817915, -0.4477586, -33.7466515, -0.0501099, -0.4145508, 1.0440674, 8.9939024, 3.9024390, -7.3170732, -165.2500000, -141.3750000, 26.3750000
2021-10-24 10:39:42.450432 , -18.4127506, -0.3623109, -35.7335781, -0.0305786, -0.4111938, 1.0150146, 0.1829268, 1.0365854, -1.2804878, -156.0000000, -162.2500000, 24.2500000
2021-10-24 10:39:42.656311 , -19.6730340, -0.1856266, -38.3307261, -0.0575562, -0.3847046, 0.9735107, 0.6097561, -0.9756098, -0.0609756, -145.8750000, -180.5000000, 11.8750000
2021-10-24 10:39:42.862805 , -13.3910463, -2.7729154, -37.3930643, -0.0427246, -0.3591309, 0.9948120, 7.7743902, -8.9024390, 1.4024390, -138.5000000, -189.2500000, 8197.6250000
2021-10-24 10:39:43.068526 , -12.9332577, 0.4605573, -38.1778616, -0.0202637, -0.3316650, 1.0371094, 5.9756098, -8.2012195, -3.9939024, -129.1250000, -192.7500000, -16384.5000000
2021-10-24 10:39:43.274504 , -14.0531351, -0.6558183, -42.2391308, 0.0093384, -0.3117065, 1.0034790, 5.7012195, -7.2256098, -4.2682927, -123.1250000, -192.5000000, -4.6250000
2021-10-24 10:39:43.481736 , -14.1529836, -1.1906577, -45.6639510, 0.0224609, -0.2739868, 0.9723511, 12.0731707, 0.6097561, -3.0182927, -117.5000000, -190.0000000, -10.5000000
2021-10-24 10:39:43.692076 , -15.2777360, -1.5125755, -48.2697516, 0.0266724, -0.3046875, 1.0527954, -9.4817073, -0.8231707, 4.5121951, -116.3750000, -196.0000000, -17.3750000
2021-10-24 10:39:43.898416 , -14.7053872, -2.2892245, -50.6065700, 0.0632324, -0.2870483, 1.0397949, 15.9451220, -2.1951220, -1.9817073, -111.3750000, -188.2500000, -17.0000000
2021-10-24 10:39:44.103623 , -13.7566506, -3.5072372, -52.5403313, 0.0732422, -0.2207031, 1.0280762, 10.2439024, -14.2378049, -0.0609756, -104.7500000, -186.1250000, -19.7500000
2021-10-24 10:39:44.309906 , -13.0979563, -4.2641564, -54.6279500, 0.0967407, -0.2029419, 1.0399170, 1.9817073, -5.6707317, -3.6890244, -99.8750000, -183.8750000, -27.6250000
2021-10-24 10:39:44.515004 , -12.6192847, -5.1698730, -56.2532138, 0.1256714, -0.1921997, 0.9961548, 0.3658537, -4.8475610, -2.1646341, -97.5000000, -181.2500000, -26.5000000
2021-10-24 10:39:44.720520 , -12.0446941, -5.8069818, -57.5837059, 0.1381836, -0.1960449, 1.0283203, 3.5365854, -2.3780488, -0.9451220, -97.6250000, -183.0000000, -30.3750000
2021-10-24 10:39:44.926188 , -11.4414482, -6.6939165, -58.6453913, 0.1527100, -0.1735840, 1.0196533, 1.5243902, -7.2865854, 0.0609756, -94.6250000, -179.3750000, -32.2500000
2021-10-24 10:39:45.131674 , -11.0206404, -7.5462752, -59.7356896, 0.1631470, -0.1605835, 1.0080566, -2.5304878, -7.8658537, -0.3353659, -92.5000000, -182.3750000, -34.7500000
2021-10-24 10:39:45.337657 , -10.3966686, -8.4040367, -60.5375366, 0.1862183, -0.1591797, 1.0147705, 2.8658537, -6.3109756, -1.0365854, -93.2500000, -178.7500000, -35.7500000
2021-10-24 10:39:45.542999 , -9.5092429, -8.9616672, -61.4929455, 0.1912231, -0.1358643, 1.0271606, 4.4207317, -3.8414634, -1.2500000, -89.1250000, -176.3750000, -41.5000000
2021-10-24 10:39:45.751053 , -8.9717878, -9.5861249, -62.1594409, 0.2034302, -0.1273193, 0.9857788, 0.7012195, -2.1036585, -1.3109756, -91.1250000, -178.2500000, -37.6250000
2021-10-24 10:39:45.957131 , -8.8764562, -9.6349229, -62.4372820, 0.1875000, -0.1271973, 1.0269165, -6.6768293, 1.3109756, 1.6158537, -93.5000000, -178.8750000, -35.0000000
2021-10-24 10:39:46.162575 , -9.3633989, -9.3959974, -62.5688679, 0.1816406, -0.1696167, 1.0222168, -7.4695122, 5.3658537, 3.5060976, -94.5000000, -183.6250000, -34.3750000
2021-10-24 10:39:46.368625 , -10.6496338, -8.4528696, -62.3160241, 0.1279297, -0.1900635, 1.0088501, -19.9695122, 8.0792683, 7.5304878, -98.5000000, -190.5000000, -24.6250000
2021-10-24 10:39:46.573875 , -11.7328701, -7.6645278, -61.5407289, 0.0980225, -0.2265625, 0.9660034, -10.4573171, 2.2256098, 6.5853659, -107.0000000, -193.5000000, -12.1250000
2021-10-24 10:39:46.779838 , -13.4029365, -2.8587002, -61.7743431, 0.0604248, -0.2791748, 0.9677734, -14.6951220, 19.3902439, 14.0853659, -120.0000000, -197.5000000, -8194.3750000
2021-10-24 10:39:46.985077 , -14.8271410, -2.1146892, -60.1866384, 0.0734253, -0.3627930, 1.0422974, -8.4756098, 14.0853659, -2.0731707, -138.1250000, -194.2500000, 9.1250000
2021-10-24 10:39:47.191404 , -15.4888097, 0.0809707, -57.3163880, -0.0579224, -0.3441772, 1.0675049, -9.5731707, 10.2743902, 6.4329268, -154.5000000, -175.8750000, 15.7500000
2021-10-24 10:39:47.396874 , -16.0861555, 1.5192315, -54.2975653, -0.0462646, -0.3852539, 1.0926514, -8.9024390, 6.3109756, -4.8475610, -166.1250000, -152.0000000, 21.2500000
2021-10-24 10:39:47.602968 , -16.1324343, 2.8896576, -51.0651799, -0.0993042, -0.3642578, 1.0640259, -3.6890244, -2.7439024, 0.6097561, -166.1250000, -139.6250000, 22.3750000
2021-10-24 10:39:47.808983 , -16.8229454, 2.7800627, -47.9951708, -0.0536499, -0.3781128, 1.0103760, -7.8353659, -15.6402439, 2.1036585, -164.3750000, -130.6250000, 16.5000000
2021-10-24 10:39:48.014322 , -17.5235794, 2.4036258, -45.0422356, -0.0204468, -0.4053345, 0.9984131, -2.0121951, -10.0304878, -0.9756098, -164.5000000, -114.7500000, 5.8750000
2021-10-24 10:39:48.220158 , -16.7458496, 4.7904169, -46.0753134, -0.0414429, -0.3854370, 1.1281738, 1.4939024, 11.3109756, -4.0853659, -165.5000000, -109.7500000, -16383.8750000
2021-10-24 10:39:48.426436 , -17.5502886, 3.6154398, -43.0722608, 0.0142822, -0.4142456, 1.0087891, 0.3963415, -8.7195122, 8.3231707, -157.1250000, -104.6250000, -9.8750000
2021-10-24 10:39:48.631811 , -18.1550657, 2.6940824, -41.0946226, 0.0289917, -0.3901367, 1.0168457, -2.2560976, -0.6097561, 0.9146341, -157.0000000, -105.2500000, -11.0000000
2021-10-24 10:39:48.838149 , -13.2975483, -1.5445245, -40.3567304, 0.0293579, -0.4060669, 1.0064087, -6.1585366, -1.0670732, -0.4268293, -159.1250000, -112.6250000, 24574.8750000
2021-10-24 10:39:49.043176 , -10.4313396, -2.1431330, -40.0127257, -0.0233154, -0.3995361, 1.0597534, 2.3475610, 6.5548780, -0.0609756, -160.2500000, -117.7500000, 8196.1250000
2021-10-24 10:39:49.249488 , -11.9700156, -2.0278464, -41.4064776, 0.0179443, -0.4314575, 1.1069946, 18.6585366, 1.5548780, -14.9390244, -150.5000000, -150.2500000, 17.1250000
2021-10-24 10:39:49.455120 , -11.7112438, 0.4518370, -41.5033715, -0.0356445, -0.3186035, 1.0753174, 8.3231707, -15.6097561, 5.0000000, -128.1250000, -175.5000000, -32763.6250000
2021-10-24 10:39:49.660631 , -13.1362695, -2.0786215, -44.6730727, 0.0792236, -0.3005371, 0.9702148, 1.2500000, -23.4146341, 5.5182927, -111.6250000, -186.0000000, -7.8750000
2021-10-24 10:39:49.866611 , -12.8152976, -4.0838892, -48.2395170, 0.1176758, -0.2344360, 0.9588013, 12.1341463, -14.3597561, -4.1463415, -101.3750000, -185.3750000, -18.8750000
2021-10-24 10:39:50.071892 , -12.4745918, -6.3463769, -51.3103732, 0.1947632, -0.2146606, 0.9817505, 5.3353659, -12.9268293, -3.8719512, -97.6250000, -185.3750000, -23.8750000
2021-10-24 10:39:50.278388 , -11.7985015, -6.9809805, -54.1779165, 0.1898804, -0.1919556, 1.0458374, 3.8109756, 5.4878049, -5.5182927, -93.3750000, -181.2500000, -27.1250000
2021-10-24 10:39:50.483812 , -11.0061580, -7.7228599, -56.0512234, 0.1968994, -0.1781006, 1.0354614, 6.8902439, 1.2804878, -0.8841463, -94.1250000, -179.2500000, -24.2500000
2021-10-24 10:39:50.690283 , -9.9943593, -9.0866145, -57.6824289, 0.2104492, -0.1394653, 0.9470215, 7.3780488, -7.5304878, -5.7926829, -94.1250000, -174.2500000, -31.0000000
2021-10-24 10:39:50.908148 , -9.1116229, -9.2213495, -58.6086020, 0.1978149, -0.1212769, 1.0496216, 2.5000000, 2.8048780, 1.5853659, -96.2500000, -174.1250000, -28.7500000
2021-10-24 10:39:51.132126 , -8.0637210, -9.9041068, -59.6236377, 0.2076416, -0.1094971, 1.0184326, 7.1341463, -5.3963415, -1.8292683, -94.6250000, -175.2500000, -32.7500000
2021-10-24 10:39:51.385938 , -6.9135358, -10.6007758, -60.4252147, 0.2178345, -0.0710449, 1.0089111, 4.8170732, -5.8841463, -0.1524390, -91.5000000, -168.6250000, -33.3750000
2021-10-24 10:39:51.610066 , -5.6543812, -11.2123473, -61.1139334, 0.2238770, -0.0382080, 0.9507446, 4.6341463, -2.5609756, 0.9451220, -93.1250000, -170.3750000, -37.3750000
2021-10-24 10:39:51.826084 , -5.6898774, -11.2754548, -61.4799182, 0.2143555, -0.0532227, 0.9403687, -11.7378049, 4.7865854, 2.3475610, -95.2500000, -174.6250000, -30.0000000
2021-10-24 10:39:52.031214 , -6.4235131, -10.6862921, -61.2354917, 0.1966553, -0.1262817, 0.9944458, -7.3780488, 10.7012195, 6.3719512, -99.7500000, -178.2500000, -25.1250000
2021-10-24 10:39:52.246229 , -7.1774569, -9.9956095, -61.0308639, 0.1889648, -0.1570435, 1.0018311, -3.9634146, 13.2621951, 4.7560976, -101.3750000, -180.5000000, -23.3750000
2021-10-24 10:39:52.451351 , -7.9337725, -8.7312814, -60.3912206, 0.1118774, -0.1598511, 1.0349121, -8.1097561, 9.1158537, 2.2865854, -108.5000000, -175.2500000, -17.0000000
2021-10-24 10:39:52.705116 , -7.4679900, -7.1660674, -59.6037344, 0.0674438, -0.1433716, 1.0403442, 8.6280488, 10.5487805, -2.8963415, -116.2500000, -172.3750000, -9.1250000
2021-10-24 10:39:52.929599 , -8.1297111, -3.1419165, -60.0309913, 0.0498657, -0.1434937, 0.9667358, -6.7682927, 13.0487805, 1.8902439, -123.3750000, -169.6250000, -8196.6250000
2021-10-24 10:39:53.144797 , -8.3956511, -1.5647537, -60.3605217, 0.0574951, -0.1903076, 1.0402222, 1.2195122, 0.7012195, -2.1951220, -135.2500000, -155.0000000, -24575.3750000
2021-10-24 10:39:53.354175 , -8.7432684, -0.6216073, -57.6500740, 0.0018921, -0.1528320, 1.0258789, -12.4695122, 6.9512195, -3.4451220, -141.6250000, -152.1250000, 8.8750000
2021-10-24 10:39:53.559634 , -9.5902160, -0.0436570, -54.4071145, 0.0024414, -0.2054443, 1.0742188, -15.0000000, 1.1280488, 6.6463415, -147.1250000, -143.1250000, 11.3750000
2021-10-24 10:39:53.765657 , -10.0411758, 0.8444056, -51.9493010, -0.0003662, -0.2435913, 1.0322876, 0.3353659, 12.8658537, -8.8109756, -156.1250000, -134.7500000, 8.1250000
2021-10-24 10:39:53.971505 , -11.1173344, 1.2579460, -48.7284187, -0.0312500, -0.2638550, 1.0648804, -13.8719512, -4.5426829, 6.7682927, -154.1250000, -123.8750000, 13.1250000
2021-10-24 10:39:54.177565 , -11.5533947, 1.3301312, -45.8697206, -0.0076294, -0.2744141, 1.0223389, -0.7317073, -2.1951220, -3.4756098, -160.6250000, -112.5000000, 12.0000000
2021-10-24 10:39:54.383487 , -12.0279593, 1.8217312, -43.3522758, -0.0541382, -0.2590942, 0.9759521, -2.3780488, -3.8109756, 0.7926829, -160.2500000, -111.6250000, 8.2500000
2021-10-24 10:39:54.589247 , -12.2635210, 2.7483421, -43.6263676, 0.0100708, -0.2849731, 1.0267334, -5.4268293, -0.5487805, 1.4939024, -161.6250000, -105.6250000, -24574.0000000
2021-10-24 10:39:54.795305 , -9.7053243, 0.2358045, -42.9771020, -0.0242310, -0.3137207, 1.0018921, -12.0731707, 0.8231707, 5.9756098, -163.7500000, -107.7500000, 16386.0000000
2021-10-24 10:39:55.001360 , -10.8927997, 1.5190293, -43.0901880, -0.0051270, -0.3201904, 1.0173950, -3.7804878, -3.1707317, 3.0792683, -161.6250000, -104.1250000, -16388.3750000
2021-10-24 10:39:55.207710 , -12.6154536, 1.2314715, -41.3424159, -0.0096436, -0.3480835, 1.0284424, -3.3231707, -3.5060976, -0.5487805, -159.3750000, -110.5000000, -9.1250000
2021-10-24 10:39:55.413603 , -13.3779206, 1.7110755, -41.5839227, 0.0392456, -0.3602905, 1.0231934, -4.5731707, -10.2743902, 2.1341463, -153.0000000, -112.2500000, -8200.0000000
2021-10-24 10:39:55.619497 , -14.4635000, 0.8073400, -40.4428439, 0.0595703, -0.3511963, 1.0530396, -1.7987805, 0.9451220, 0.2743902, -155.6250000, -114.0000000, -9.7500000
2021-10-24 10:39:55.825272 , -10.8812123, -2.0962977, -39.8207932, 0.0713501, -0.3814087, 1.0850220, -0.7012195, 2.5914634, 4.6341463, -153.5000000, -114.5000000, 8198.7500000
2021-10-24 10:39:56.031407 , -11.8207252, -2.6211358, -40.1467646, 0.0615234, -0.3354492, 1.0598145, 10.8231707, -4.6036585, -5.8231707, -144.0000000, -129.7500000, 16.7500000
2021-10-24 10:39:56.237859 , -11.9514722, -4.0631285, -42.2257325, 0.0789185, -0.2557373, 1.0765991, 10.5182927, -16.5853659, -1.7073171, -122.0000000, -157.6250000, 14.7500000
2021-10-24 10:39:56.444107 , -10.6400609, -2.3993391, -42.7766363, 0.1077881, -0.2477417, 1.0889893, 13.8414634, -16.5548780, -1.6463415, -105.1250000, -165.6250000, -8197.5000000
2021-10-24 10:39:56.650413 , -10.6416619, -5.4250447, -46.9740830, 0.1839600, -0.1859741, 0.8769531, 5.7621951, -18.1707317, -4.7560976, -92.3750000, -172.7500000, -20.2500000
2021-10-24 10:39:56.856199 , -9.4953015, -7.8711579, -51.1126846, 0.2634888, -0.1571655, 0.9845581, 12.5304878, -10.7012195, -5.1524390, -84.5000000, -177.3750000, -32.6250000
2021-10-24 10:39:57.062090 , -8.8560133, -9.6529204, -55.0104743, 0.3114624, -0.1288452, 0.9614258, -1.7987805, 2.6829268, -10.7621951, -81.6250000, -175.6250000, -40.6250000
2021-10-24 10:39:57.268372 , -8.2393326, -11.5010391, -57.6150270, 0.3317871, -0.1395264, 0.9733887, 5.2743902, -4.2682927, -0.3353659, -80.0000000, -175.5000000, -40.3750000
2021-10-24 10:39:57.474604 , -6.9627439, -12.5905181, -60.0594725, 0.3025513, -0.0820923, 0.9486084, 6.6158537, -2.2256098, -3.2926829, -78.7500000, -171.7500000, -46.6250000
2021-10-24 10:39:57.680156 , -6.0219671, -13.9244087, -61.5288488, 0.3327026, -0.0712280, 0.9763184, 4.1463415, -5.3963415, 0.3048780, -82.0000000, -167.8750000, -44.2500000
2021-10-24 10:39:57.886171 , -5.1012084, -15.0538144, -63.0993936, 0.3570557, -0.0581665, 0.9625244, 4.0853659, 0.0304878, -2.4695122, -78.3750000, -167.1250000, -42.2500000
2021-10-24 10:39:58.092082 , -3.7605705, -15.8576089, -64.5232107, 0.3345947, -0.0300293, 0.9106445, 9.5426829, 0.7317073, -3.5060976, -78.7500000, -163.1250000, -50.1250000
2021-10-24 10:39:58.297703 , -3.3387271, -16.0457142, -65.4968408, 0.3254395, -0.0210571, 0.9790649, -4.1463415, 1.9817073, 2.9268293, -78.8750000, -171.2500000, -47.0000000
2021-10-24 10:39:58.503959 , -3.1394306, -16.3398844, -66.1884133, 0.3237915, -0.0399780, 0.9259644, -1.0060976, 4.4817073, 1.6768293, -78.8750000, -170.7500000, -43.0000000
2021-10-24 10:39:58.709818 , -3.9114148, -16.0694183, -66.3868649, 0.3015747, -0.0730591, 0.9652100, -10.5487805, 7.3780488, 4.4207317, -80.6250000, -172.2500000, -39.7500000
2021-10-24 10:39:58.915746 , -4.3600525, -15.7878169, -66.4815714, 0.2919312, -0.1019287, 1.0106812, -1.2195122, 4.5121951, 1.2500000, -83.5000000, -175.3750000, -37.2500000
2021-10-24 10:39:59.122240 , -5.3127670, -15.0097368, -65.9499357, 0.2443848, -0.1127319, 0.9540405, -7.9573171, 10.0914634, 3.5365854, -88.5000000, -173.7500000, -28.7500000
2021-10-24 10:39:59.327727 , -6.4517273, -13.9350016, -64.9626004, 0.2242432, -0.1472778, 1.0358887, -9.5731707, 11.0670732, 3.8414634, -98.2500000, -177.1250000, -25.5000000
2021-10-24 10:39:59.534030 , -7.5393802, -12.1688638, -63.6566625, 0.1611328, -0.1621704, 0.9727783, -7.8048780, 16.9817073, 5.2134146, -106.7500000, -182.8750000, -15.1250000
2021-10-24 10:39:59.740245 , -7.5568811, -10.2130830, -61.7860790, 0.1079102, -0.1629028, 1.1051636, 4.5731707, 11.2804878, 6.0670732, -115.0000000, -172.6250000, -7.1250000
2021-10-24 10:39:59.946240 , -4.0888345, -6.9877831, -61.6126105, 0.0709839, -0.1813354, 0.9981689, 4.5731707, 18.7804878, 5.4573171, -129.8750000, -161.7500000, 16387.2500000
2021-10-24 10:40:00.152354 , -4.9188577, -4.6943611, -58.1170365, 0.0150757, -0.1495361, 1.0853882, -2.0121951, 19.4817073, 1.8292683, -145.5000000, -149.6250000, 6.8750000
2021-10-24 10:40:00.358341 , -5.9125864, -2.6550701, -54.0448629, -0.0223389, -0.1827393, 1.0543823, -1.0060976, 15.7926829, -3.2621951, -160.3750000, -125.7500000, 2.6250000
2021-10-24 10:40:00.563890 , -6.2287094, -0.0843774, -54.3080147, -0.0900269, -0.1644287, 1.0511475, 1.7378049, -4.5731707, -2.9573171, -164.0000000, -106.8750000, -8194.5000000
2021-10-24 10:40:00.769559 , -7.6597218, 0.3522381, -49.5592125, -0.0656128, -0.2011719, 0.9832764, -6.1280488, -7.7134146, -0.4878049, -161.0000000, -97.8750000, -12.8750000
2021-10-24 10:40:00.975678 , -8.4101617, 0.3642662, -46.4192153, -0.0285645, -0.2047729, 1.1098633, -1.9817073, -2.2256098, -11.5243902, -159.7500000, -99.0000000, -18.3750000
2021-10-24 10:40:01.181682 , -10.0030918, -0.0434586, -43.5639229, -0.0042114, -0.2672119, 1.0287476, -3.5365854, -6.3109756, -0.0304878, -158.5000000, -101.0000000, -25.1250000
2021-10-24 10:40:01.387974 , -10.6888251, -0.9116541, -41.1952934, -0.0019531, -0.2221680, 1.0120239, -1.8292683, -18.5365854, 3.7500000, -152.5000000, -100.1250000, -25.8750000
2021-10-24 10:40:01.594060 , -10.5645817, -2.7470723, -39.8060662, 0.0927734, -0.2237549, 1.0234985, 12.0731707, -18.2317073, -1.3109756, -150.7500000, -102.1250000, -30.8750000
2021-10-24 10:40:01.800141 , -11.0100812, -3.2520566, -39.1096471, 0.0994263, -0.2234497, 1.0090942, 1.3414634, 3.3841463, 0.4573171, -141.3750000, -97.8750000, -42.1250000
2021-10-24 10:40:02.006535 , -11.3598853, -3.7662383, -38.4337555, 0.0959473, -0.2167358, 1.0195312, -0.7012195, -0.1219512, 0.2743902, -145.7500000, -97.8750000, -45.5000000
2021-10-24 10:40:02.212576 , -11.6256607, -4.0918839, -38.0140300, 0.0936890, -0.2174683, 1.0241089, -1.5853659, 0.1524390, -0.0304878, -143.3750000, -99.1250000, -39.2500000
2021-10-24 10:40:02.418395 , -11.8699580, -4.1768232, -37.8385372, 0.0890503, -0.2211914, 1.0255127, -2.2560976, 1.9207317, 0.3048780, -144.2500000, -103.7500000, -34.5000000
2021-10-24 10:40:02.624458 , -12.0890501, -4.2707889, -37.3991850, 0.0812378, -0.2310181, 1.0294800, -0.0304878, -0.1524390, -0.1219512, -144.2500000, -97.8750000, -35.5000000
2021-10-24 10:40:02.830798 , -12.2486622, -4.2213148, -36.9752585, 0.0772705, -0.2265015, 1.0260620, -0.7317073, 1.4634146, 0.1219512, -149.0000000, -99.6250000, -35.6250000
2021-10-24 10:40:03.036824 , -12.3349235, -4.2579495, -36.6581601, 0.0764771, -0.2264404, 1.0255737, -0.1524390, -0.4878049, -0.0609756, -149.1250000, -100.0000000, -36.2500000
2021-10-24 10:40:03.242581 , -12.4317694, -4.1771483, -36.5293010, 0.0758667, -0.2291260, 1.0332642, -1.0060976, 1.0975610, 0.3353659, -145.7500000, -100.7500000, -32.6250000
2021-10-24 10:40:03.449366 , -12.4835706, -4.1308340, -36.3534196, 0.0726929, -0.2299805, 1.0286865, 0.0609756, 0.1219512, 0.2439024, -148.0000000, -100.5000000, -35.0000000
2021-10-24 10:40:03.667519 , -12.4852286, -3.7097196, -35.8667751, 0.0515747, -0.2243652, 1.0320435, -0.3353659, 1.8597561, 5.4268293, -148.6250000, -100.7500000, -27.1250000
2021-10-24 10:40:03.892536 , -12.6154740, -3.7309822, -35.7813586, 0.0677490, -0.2296143, 1.0241699, -1.9207317, -0.4268293, -0.1219512, -150.1250000, -103.3750000, -26.2500000
2021-10-24 10:40:04.107649 , -13.0335735, -3.6742953, -35.3508362, 0.0811157, -0.2379761, 1.0360107, -7.0426829, 4.1158537, 0.7621951, -157.2500000, -103.6250000, -18.5000000
2021-10-24 10:40:04.331450 , -10.9458065, 0.4035219, -36.1984302, -0.0039673, -0.2559814, 1.0515137, 23.1097561, 6.0060976, -2.0426829, -160.8750000, -89.2500000, -16390.1250000
2021-10-24 10:40:04.567149 , -10.7329508, 0.0045469, -32.9224565, 0.0486450, -0.2515259, 1.0010986, -0.3048780, -1.4329268, -13.0182927, -187.8750000, -64.3750000, 38.5000000
2021-10-24 10:40:04.772007 , -8.2595638, 1.5068876, -31.5831789, -0.0429077, -0.1476440, 0.9867554, 13.9024390, 11.7682927, -22.8048780, -201.1250000, -84.1250000, 107.5000000
2021-10-24 10:40:05.007241 , -9.7847895, 0.5417850, -34.2361883, 0.0025635, -0.1723633, 0.9512939, -3.9939024, 4.6341463, -25.1829268, -184.7500000, -185.7500000, 159.0000000
2021-10-24 10:40:05.212118 , -11.6322147, -1.5775382, -39.2723944, 0.0129395, -0.2031860, 0.9967041, 3.8719512, 3.4451220, -22.0426829, -144.3750000, -271.7500000, 130.5000000
2021-10-24 10:40:05.448742 , -11.6038852, -3.3510440, -46.4449727, -0.0201416, -0.1500244, 1.0185547, 9.9390244, -3.8414634, -39.7256098, -105.7500000, -297.2500000, 68.0000000
2021-10-24 10:40:05.653947 , -10.5611412, -3.2025522, -52.9396964, -0.0376587, -0.1160278, 1.0177002, 10.2439024, 5.9451220, -24.0853659, -85.7500000, -293.7500000, 19.1250000
2021-10-24 10:40:05.869180 , -8.2763713, -0.0462611, -55.0017172, -0.0158691, -0.0889282, 1.0225830, 11.0975610, 7.5609756, -30.4573171, -73.8750000, -272.5000000, -8204.1250000
2021-10-24 10:40:06.075096 , -7.8255117, -0.1928421, -60.9413451, -0.0108032, -0.1107178, 0.9953003, -0.6402439, -4.7560976, -22.5304878, -57.8750000, -258.7500000, -42.5000000
2021-10-24 10:40:06.279911 , -7.1000432, 0.5045919, -65.7672404, -0.0194092, -0.1214600, 1.0191650, 6.1890244, 0.0000000, -22.3170732, -50.2500000, -239.6250000, -72.8750000
2021-10-24 10:40:06.486254 , -6.3899095, 1.1316916, -69.6194121, -0.0125732, -0.1112671, 0.9953003, 6.5243902, -1.6158537, -24.2682927, -41.1250000, -209.5000000, -96.2500000
2021-10-24 10:40:06.692670 , -6.0156614, 1.2487186, -71.8494569, -0.0213013, -0.0966187, 1.0112915, 0.1219512, -7.9268293, -22.5914634, -44.2500000, -181.1250000, -127.3750000
2021-10-24 10:40:06.898684 , -6.0885885, 0.2487405, -72.8012897, 0.0134277, -0.1029053, 1.0241089, -1.7378049, -7.2865854, -23.4146341, -53.7500000, -148.2500000, -147.5000000
2021-10-24 10:40:07.104841 , -6.0493542, -1.3947663, -73.0792116, 0.0064087, -0.0862427, 1.0203857, 4.1463415, -6.4634146, -30.8536585, -69.7500000, -118.2500000, -158.6250000
2021-10-24 10:40:07.311037 , -6.6293603, -2.8465471, -72.2407719, -0.0093384, -0.0886841, 1.0461426, 0.4268293, 0.0304878, -17.8353659, -85.1250000, -96.3750000, -171.7500000
2021-10-24 10:40:07.517730 , -7.2770951, -4.2340335, -70.8890732, -0.0347900, -0.0741577, 1.0051270, 1.5548780, -2.4695122, -17.2256098, -105.6250000, -88.6250000, -177.6250000
