
Sense HAT Test Program ...

Raspberry UTC Start2021-10-24 10:44:54.688334
UTC Current Time, roll, Pitch, Yaw, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
2021-10-24 10:45:21.934470 , 179.3397623, -4.1924417, 75.6566718, 0.0584717, 0.0125122, -0.9942017, -0.3658537, 0.0609756, 0.1219512, -47.7500000, -280.3750000, -274.6250000
2021-10-24 10:45:22.630866 , 179.3498711, -4.2018445, 75.8325844, 0.0602417, 0.0129395, -0.9948730, -0.3048780, 0.0609756, 0.1829268, -45.3750000, -283.3750000, -273.8750000
2021-10-24 10:45:23.327132 , 179.3432809, -4.1580405, 75.9717577, 0.0588379, 0.0132446, -0.9949341, -0.3658537, 0.0304878, 0.1829268, -45.5000000, -281.2500000, -274.1250000
2021-10-24 10:45:24.024077 , 179.3071123, -4.0739264, 76.0373462, 0.0602417, 0.0145264, -0.9948120, -0.3353659, 0.0609756, 0.1829268, -49.3750000, -284.7500000, -272.3750000
2021-10-24 10:45:24.721982 , 179.2871335, -4.0176081, 76.1260355, 0.0591431, 0.0141602, -0.9943237, -0.3658537, 0.0609756, 0.1829268, -47.6250000, -282.6250000, -275.2500000
2021-10-24 10:45:25.446543 , 179.2996924, -4.0362172, 76.2794120, 0.0593262, 0.0128174, -0.9936523, -0.3963415, 0.0914634, 0.1524390, -44.3750000, -281.3750000, -273.5000000
2021-10-24 10:45:26.153120 , 179.3026179, -4.0300671, 76.4081334, 0.0599365, 0.0131226, -0.9938965, -0.3353659, 0.0304878, 0.1219512, -45.1250000, -282.7500000, -272.0000000
2021-10-24 10:45:26.846566 , 179.2599621, -3.8583562, 76.3735060, 0.0582886, 0.0138550, -0.9945679, -0.3658537, 0.0304878, 0.1524390, -50.1250000, -277.7500000, -278.3750000
2021-10-24 10:45:27.544065 , 179.2430719, -3.7886166, 76.3840364, 0.0600586, 0.0133667, -0.9944458, -0.3658537, 0.0304878, 0.1524390, -49.6250000, -279.6250000, -276.8750000
2021-10-24 10:45:28.240814 , 179.2327279, -3.7565117, 76.4397320, 0.0587769, 0.0138550, -0.9943848, -0.3658537, 0.0304878, 0.1219512, -48.8750000, -282.2500000, -272.8750000
2021-10-24 10:45:28.937675 , 179.2528669, -3.8095306, 76.5820576, 0.0581665, 0.0130005, -0.9957275, -0.3963415, 0.0914634, 0.1524390, -43.7500000, -279.8750000, -278.0000000
2021-10-24 10:45:29.634193 , 179.2740405, -3.8258252, 76.6883286, 0.0588989, 0.0119629, -0.9951172, -0.3963415, 0.0609756, 0.1829268, -44.7500000, -280.2500000, -273.2500000
2021-10-24 10:45:30.330828 , 179.2514768, -3.7922963, 76.7315322, 0.0600586, 0.0143433, -0.9944458, -0.3048780, 0.0304878, 0.1524390, -46.5000000, -278.7500000, -276.3750000
2021-10-24 10:45:31.027213 , 179.2484060, -3.7831721, 76.7972954, 0.0596313, 0.0135498, -0.9943237, -0.3048780, 0.0609756, 0.1524390, -46.0000000, -281.0000000, -275.5000000
2021-10-24 10:45:31.723656 , 179.2294822, -3.7328621, 76.8095033, 0.0597534, 0.0139160, -0.9941406, -0.3353659, 0.0914634, 0.2134146, -47.8750000, -279.8750000, -273.3750000
2021-10-24 10:45:32.420589 , 179.2029068, -3.7243182, 76.8621242, 0.0593872, 0.0151367, -0.9939575, -0.4268293, 0.0914634, 0.1829268, -46.0000000, -279.2500000, -276.3750000
2021-10-24 10:45:33.116892 , 179.1926051, -3.6794461, 76.8689415, 0.0595703, 0.0139771, -0.9934692, -0.3048780, 0.1219512, 0.1524390, -48.3750000, -281.0000000, -275.1250000
2021-10-24 10:45:33.813437 , 179.1822976, -3.6541268, 76.8844982, 0.0598755, 0.0143433, -0.9940186, -0.3048780, 0.0609756, 0.1829268, -48.1250000, -282.0000000, -278.5000000
2021-10-24 10:45:34.510028 , 179.1803451, -3.6443066, 76.9215865, 0.0591431, 0.0137329, -0.9942627, -0.4268293, 0.0609756, 0.1524390, -46.1250000, -276.5000000, -275.8750000
2021-10-24 10:45:35.206669 , 179.1807382, -3.6149833, 76.9274383, 0.0595703, 0.0134277, -0.9936523, -0.3353659, 0.0609756, 0.1829268, -47.7500000, -277.5000000, -272.6250000
2021-10-24 10:45:35.903379 , 179.1875111, -3.6025413, 76.9435361, 0.0598755, 0.0131836, -0.9951172, -0.3048780, 0.0609756, 0.1524390, -48.7500000, -283.6250000, -274.7500000
2021-10-24 10:45:36.599916 , 179.1939112, -3.5886016, 76.9594814, 0.0592651, 0.0128784, -0.9942017, -0.3658537, 0.0914634, 0.1829268, -48.6250000, -283.2500000, -273.7500000
2021-10-24 10:45:37.316527 , 179.1918328, -3.5906146, 76.9866302, 0.0597534, 0.0133667, -0.9946899, -0.4268293, 0.0609756, 0.1524390, -47.5000000, -280.5000000, -274.3750000
2021-10-24 10:45:38.022421 , 179.1844403, -3.5193099, 76.9610794, 0.0577393, 0.0133057, -0.9949951, -0.3353659, 0.0609756, 0.1524390, -49.8750000, -281.6250000, -276.1250000
2021-10-24 10:45:38.718222 , 179.2003608, -3.5691455, 77.0403737, 0.0584717, 0.0131836, -0.9942017, -0.3658537, 0.0609756, 0.1829268, -45.2500000, -278.7500000, -271.0000000
2021-10-24 10:45:39.423296 , 179.2013111, -3.5614720, 77.0776019, 0.0581665, 0.0133667, -0.9946289, -0.3658537, 0.0304878, 0.1219512, -47.2500000, -282.1250000, -272.8750000
2021-10-24 10:45:40.118676 , 179.1889272, -3.5692135, 77.1033243, 0.0596924, 0.0143433, -0.9929199, -0.3353659, 0.0914634, 0.1524390, -47.3750000, -281.7500000, -274.6250000
2021-10-24 10:45:40.814185 , 179.2028566, -3.6403215, 77.1964710, 0.0599976, 0.0135498, -0.9939575, -0.3353659, 0.0914634, 0.1524390, -44.2500000, -282.6250000, -276.1250000
2021-10-24 10:45:41.509685 , 179.2086414, -3.6139315, 77.2172679, 0.0587158, 0.0126343, -0.9951782, -0.3963415, 0.0609756, 0.1829268, -46.6250000, -283.1250000, -277.1250000
2021-10-24 10:45:42.204803 , 179.2174639, -3.6369024, 77.2874288, 0.0588989, 0.0132446, -0.9943848, -0.3353659, 0.0304878, 0.1524390, -44.5000000, -281.7500000, -272.6250000
2021-10-24 10:45:42.900806 , 179.2074811, -3.5793522, 77.2796456, 0.0582275, 0.0131226, -0.9944458, -0.3963415, 0.0914634, 0.1524390, -47.8750000, -283.2500000, -271.8750000
2021-10-24 10:45:43.595777 , 179.1967403, -3.5204163, 77.2286869, 0.0603638, 0.0130005, -0.9948730, -0.3048780, 0.0609756, 0.1524390, -49.3750000, -280.6250000, -274.3750000
2021-10-24 10:45:44.291092 , 179.2225308, -3.5366629, 77.2754994, 0.0580444, 0.0116577, -0.9950562, -0.3658537, 0.0914634, 0.1524390, -45.5000000, -281.6250000, -277.7500000
2021-10-24 10:45:44.986754 , 179.2288299, -3.5289644, 77.3062153, 0.0579224, 0.0124512, -0.9949341, -0.3658537, 0.0609756, 0.1219512, -46.2500000, -281.5000000, -273.1250000
2021-10-24 10:45:45.682708 , 179.2040160, -3.4578383, 77.2577930, 0.0582886, 0.0136719, -0.9952393, -0.3353659, 0.0914634, 0.1524390, -49.7500000, -282.7500000, -276.2500000
2021-10-24 10:45:46.378242 , 179.2106843, -3.5170188, 77.3325321, 0.0584717, 0.0134888, -0.9945679, -0.3658537, 0.0609756, 0.1829268, -44.3750000, -280.8750000, -275.2500000
2021-10-24 10:45:47.073806 , 179.2159527, -3.4834009, 77.3264123, 0.0581055, 0.0122070, -0.9942017, -0.3658537, 0.0000000, 0.1829268, -47.1250000, -280.2500000, -275.6250000
2021-10-24 10:45:47.769434 , 179.2105550, -3.4474450, 77.3020162, 0.0587158, 0.0126343, -0.9946899, -0.3658537, 0.0304878, 0.1524390, -48.2500000, -280.3750000, -275.5000000
2021-10-24 10:45:48.465004 , 179.2224505, -3.4376054, 77.2996601, 0.0582275, 0.0119629, -0.9931641, -0.3048780, 0.0609756, 0.1829268, -47.6250000, -280.3750000, -272.8750000
2021-10-24 10:45:49.160832 , 179.2132681, -3.4517868, 77.3240633, 0.0583496, 0.0136108, -0.9940796, -0.3658537, 0.0304878, 0.1524390, -45.7500000, -278.5000000, -279.7500000
2021-10-24 10:45:49.877305 , 179.2073496, -3.4685055, 77.3508182, 0.0587158, 0.0137939, -0.9940796, -0.3048780, 0.0000000, 0.1829268, -46.6250000, -282.6250000, -275.0000000
2021-10-24 10:45:50.583250 , 179.2113968, -3.4815526, 77.3688083, 0.0591431, 0.0126343, -0.9953613, -0.3963415, 0.0609756, 0.1829268, -47.0000000, -282.8750000, -272.1250000
2021-10-24 10:45:51.278877 , 179.2269732, -3.5604603, 77.4730471, 0.0584717, 0.0132446, -0.9945068, -0.3048780, 0.0914634, 0.1219512, -42.7500000, -281.2500000, -272.7500000
2021-10-24 10:45:51.995560 , 179.2366882, -3.5800644, 77.5272142, 0.0589600, 0.0125732, -0.9938354, -0.3353659, 0.0000000, 0.1524390, -44.5000000, -283.0000000, -270.6250000
2021-10-24 10:45:52.687409 , 179.2280452, -3.5406051, 77.5152475, 0.0590820, 0.0127563, -0.9938965, -0.3658537, 0.0304878, 0.1829268, -46.3750000, -281.1250000, -273.8750000
2021-10-24 10:45:53.384030 , 179.2233713, -3.5355259, 77.5352411, 0.0587769, 0.0131226, -0.9931641, -0.3658537, 0.0000000, 0.2134146, -44.6250000, -279.5000000, -276.3750000
2021-10-24 10:45:54.080151 , 179.1865107, -3.4578961, 77.4616715, 0.0598145, 0.0142822, -0.9949341, -0.3353659, 0.0914634, 0.1219512, -49.6250000, -282.0000000, -275.1250000
2021-10-24 10:45:54.776512 , 179.1807295, -3.4547454, 77.4772799, 0.0581055, 0.0138550, -0.9938354, -0.3353659, 0.0609756, 0.0914634, -47.0000000, -284.1250000, -273.8750000
2021-10-24 10:45:55.472496 , 179.1858746, -3.4770306, 77.5013428, 0.0593872, 0.0129395, -0.9935303, -0.4268293, 0.0000000, 0.1524390, -45.3750000, -279.6250000, -274.1250000
2021-10-24 10:45:56.168505 , 179.1953375, -3.4492495, 77.4721276, 0.0596313, 0.0119629, -0.9945679, -0.3353659, 0.0609756, 0.0914634, -47.8750000, -280.8750000, -274.6250000
2021-10-24 10:45:56.864718 , 179.1901690, -3.4519112, 77.4840650, 0.0586548, 0.0139160, -0.9953613, -0.2743902, 0.0304878, 0.1524390, -45.8750000, -279.3750000, -275.1250000
2021-10-24 10:45:57.561025 , 179.2269409, -3.5372070, 77.5851766, 0.0586548, 0.0117798, -0.9956665, -0.3353659, 0.0914634, 0.1524390, -42.6250000, -281.5000000, -269.5000000
2021-10-24 10:45:58.257158 , 179.2439201, -3.5053419, 77.5943576, 0.0576172, 0.0114136, -0.9948730, -0.3048780, 0.0304878, 0.1219512, -46.5000000, -286.2500000, -274.7500000
2021-10-24 10:45:58.954289 , 179.2439126, -3.4793781, 77.5862292, 0.0588379, 0.0119629, -0.9951172, -0.3658537, 0.0304878, 0.1219512, -45.6250000, -279.1250000, -277.8750000
2021-10-24 10:45:59.650671 , 179.2175774, -3.4115911, 77.5344625, 0.0582275, 0.0132446, -0.9942627, -0.3963415, 0.0000000, 0.1524390, -48.6250000, -282.7500000, -276.3750000
2021-10-24 10:46:00.346422 , 179.2265678, -3.3774310, 77.4987161, 0.0583496, 0.0112915, -0.9946289, -0.3658537, 0.0304878, 0.1524390, -48.3750000, -282.1250000, -275.1250000
2021-10-24 10:46:01.043341 , 179.2188884, -3.3747096, 77.4799208, 0.0590820, 0.0128174, -0.9955444, -0.3353659, 0.0914634, 0.1219512, -47.2500000, -278.3750000, -274.8750000
2021-10-24 10:46:01.739673 , 179.2066158, -3.3060363, 77.4152777, 0.0570068, 0.0123901, -0.9960327, -0.3963415, 0.0609756, 0.1829268, -49.2500000, -278.5000000, -276.0000000
2021-10-24 10:46:02.436551 , 179.2219666, -3.3648346, 77.4468280, 0.0587769, 0.0122070, -0.9950562, -0.3353659, 0.0914634, 0.2134146, -47.5000000, -286.6250000, -273.3750000
2021-10-24 10:46:03.143617 , 179.2300211, -3.4160153, 77.4758473, 0.0595093, 0.0124512, -0.9951782, -0.3353659, 0.0914634, 0.1829268, -46.8750000, -284.3750000, -271.0000000
2021-10-24 10:46:03.839654 , 179.2241053, -3.4540221, 77.5095612, 0.0590210, 0.0136108, -0.9962158, -0.3048780, 0.1219512, 0.1524390, -45.0000000, -279.6250000, -276.0000000
2021-10-24 10:46:04.556288 , 179.2089589, -3.3912788, 77.4519329, 0.0583496, 0.0127563, -0.9945068, -0.3658537, 0.0304878, 0.1829268, -49.1250000, -281.3750000, -274.6250000
2021-10-24 10:46:05.249407 , 179.2097041, -3.3843610, 77.4372497, 0.0584106, 0.0126953, -0.9950562, -0.3048780, 0.0914634, 0.1829268, -47.6250000, -280.7500000, -275.3750000
2021-10-24 10:46:05.945862 , 179.2179726, -3.3993022, 77.4485616, 0.0582886, 0.0122681, -0.9953613, -0.3658537, 0.0609756, 0.1829268, -47.5000000, -284.6250000, -274.0000000
2021-10-24 10:46:06.642370 , 179.2175920, -3.3819717, 77.4479983, 0.0568237, 0.0129395, -0.9951172, -0.2743902, 0.0914634, 0.1524390, -47.3750000, -282.0000000, -274.3750000
2021-10-24 10:46:07.341269 , 179.2093243, -3.3991923, 77.4629395, 0.0583496, 0.0134277, -0.9942017, -0.3658537, 0.0609756, 0.1219512, -46.1250000, -278.8750000, -274.7500000
2021-10-24 10:46:08.037406 , 179.2070980, -3.4039897, 77.4689766, 0.0582275, 0.0130005, -0.9954224, -0.3658537, 0.0609756, 0.1524390, -46.2500000, -279.3750000, -277.3750000
2021-10-24 10:46:08.733307 , 179.2082764, -3.3948882, 77.4522028, 0.0588379, 0.0126343, -0.9953003, -0.3048780, 0.0609756, 0.1524390, -48.2500000, -283.6250000, -275.8750000
2021-10-24 10:46:09.429414 , 179.2084979, -3.3723137, 77.4335415, 0.0576172, 0.0124512, -0.9950562, -0.3658537, 0.0609756, 0.1829268, -47.0000000, -277.2500000, -275.2500000
2021-10-24 10:46:10.125711 , 179.2146197, -3.4128120, 77.4620881, 0.0590820, 0.0125732, -0.9946899, -0.3963415, 0.0304878, 0.1524390, -46.5000000, -282.7500000, -273.3750000
2021-10-24 10:46:10.821981 , 179.2357756, -3.5137829, 77.5716545, 0.0585938, 0.0127563, -0.9942627, -0.3353659, 0.0304878, 0.1829268, -42.2500000, -282.1250000, -274.6250000
2021-10-24 10:46:11.518321 , 179.2417416, -3.5275886, 77.6049552, 0.0589600, 0.0123901, -0.9940796, -0.3353659, 0.0609756, 0.1219512, -43.7500000, -277.6250000, -274.2500000
2021-10-24 10:46:12.214540 , 179.2261674, -3.4615063, 77.5546082, 0.0589600, 0.0125732, -0.9954224, -0.3658537, 0.0609756, 0.1524390, -47.1250000, -278.0000000, -277.1250000
2021-10-24 10:46:12.910723 , 179.2230284, -3.4815319, 77.5901215, 0.0582886, 0.0134277, -0.9948730, -0.3048780, 0.1219512, 0.1219512, -44.8750000, -281.6250000, -274.8750000
2021-10-24 10:46:13.606894 , 179.2121072, -3.5119343, 77.6279698, 0.0592651, 0.0139771, -0.9949341, -0.3658537, 0.0609756, 0.1829268, -43.1250000, -276.2500000, -275.8750000
2021-10-24 10:46:14.302787 , 179.2046064, -3.4702238, 77.6189007, 0.0576782, 0.0131226, -0.9950562, -0.3658537, 0.0304878, 0.1524390, -46.0000000, -280.7500000, -274.7500000
2021-10-24 10:46:14.999151 , 179.2112524, -3.4803178, 77.6580665, 0.0574341, 0.0130005, -0.9948730, -0.3353659, 0.0609756, 0.1524390, -44.0000000, -280.6250000, -275.6250000
2021-10-24 10:46:15.725817 , 179.2243942, -3.4862043, 77.6832621, 0.0582886, 0.0122681, -0.9949951, -0.3048780, 0.0609756, 0.1524390, -44.6250000, -281.5000000, -274.2500000
2021-10-24 10:46:16.421144 , 179.2012952, -3.4200337, 77.6236134, 0.0587769, 0.0131836, -0.9945679, -0.3963415, 0.0914634, 0.1219512, -47.8750000, -278.5000000, -270.5000000
2021-10-24 10:46:17.156325 , 179.2195875, -3.4586108, 77.6627573, 0.0588989, 0.0120239, -0.9949951, -0.3658537, 0.0304878, 0.1524390, -43.8750000, -279.1250000, -275.2500000
2021-10-24 10:46:17.861679 , 179.2335242, -3.4531075, 77.6781576, 0.0578003, 0.0116577, -0.9954834, -0.3658537, 0.0609756, 0.1219512, -44.7500000, -280.0000000, -275.8750000
2021-10-24 10:46:18.558069 , 179.2093991, -3.3775407, 77.6055617, 0.0584106, 0.0130615, -0.9952393, -0.3658537, 0.0609756, 0.1829268, -48.5000000, -280.0000000, -277.1250000
2021-10-24 10:46:19.254252 , 179.2029713, -3.4218877, 77.6313295, 0.0594482, 0.0137329, -0.9942627, -0.3353659, 0.0914634, 0.1524390, -45.1250000, -280.5000000, -275.2500000
2021-10-24 10:46:19.950805 , 179.1844963, -3.3955215, 77.5878452, 0.0595093, 0.0136719, -0.9941406, -0.3658537, 0.0304878, 0.2439024, -47.6250000, -280.7500000, -277.6250000
2021-10-24 10:46:20.646856 , 179.2016831, -3.4602411, 77.6520231, 0.0587769, 0.0130005, -0.9943848, -0.3048780, 0.0304878, 0.1524390, -43.3750000, -279.8750000, -273.6250000
2021-10-24 10:46:21.343302 , 179.1850192, -3.3863596, 77.5787287, 0.0585938, 0.0133057, -0.9935303, -0.2743902, 0.0914634, 0.1524390, -48.2500000, -277.2500000, -274.5000000
2021-10-24 10:46:22.039671 , 179.1937508, -3.4650106, 77.6477377, 0.0592041, 0.0135498, -0.9941406, -0.3658537, 0.0304878, 0.2134146, -43.5000000, -281.7500000, -274.3750000
2021-10-24 10:46:22.736156 , 179.1766170, -3.4406751, 77.6259199, 0.0592041, 0.0139771, -0.9931641, -0.3658537, 0.0000000, 0.1524390, -46.8750000, -280.5000000, -271.1250000
2021-10-24 10:46:23.431946 , 179.1410260, -3.3959140, 77.5659034, 0.0598145, 0.0151978, -0.9927368, -0.3353659, 0.0609756, 0.1524390, -47.5000000, -275.6250000, -276.6250000
2021-10-24 10:46:24.128054 , 179.1485841, -3.4476601, 77.6016088, 0.0597534, 0.0137329, -0.9936523, -0.3963415, 0.0304878, 0.1524390, -44.7500000, -280.5000000, -276.8750000
2021-10-24 10:46:24.823889 , 179.1405729, -3.3985865, 77.5644267, 0.0580444, 0.0137939, -0.9937134, -0.3658537, 0.0000000, 0.1524390, -47.7500000, -281.5000000, -278.2500000
2021-10-24 10:46:25.520329 , 179.1568529, -3.3502408, 77.5263077, 0.0569458, 0.0120850, -0.9953003, -0.3658537, 0.0304878, 0.2134146, -48.1250000, -280.8750000, -273.8750000
2021-10-24 10:46:26.216574 , 179.1608983, -3.3546345, 77.5008616, 0.0596924, 0.0128174, -0.9949341, -0.3963415, 0.0000000, 0.1829268, -47.1250000, -276.3750000, -272.6250000
2021-10-24 10:46:26.912759 , 179.1774278, -3.4542444, 77.5700746, 0.0602417, 0.0135498, -0.9932251, -0.3048780, 0.0609756, 0.1829268, -44.2500000, -282.5000000, -275.1250000
2021-10-24 10:46:27.609117 , 179.1710158, -3.4286471, 77.5328001, 0.0598755, 0.0131836, -0.9949951, -0.3658537, 0.0609756, 0.1524390, -47.7500000, -280.5000000, -275.8750000
2021-10-24 10:46:28.316986 , 179.1788422, -3.4329993, 77.5294445, 0.0592041, 0.0129395, -0.9946289, -0.3048780, 0.0914634, 0.1524390, -46.8750000, -281.5000000, -273.8750000
2021-10-24 10:46:29.021941 , 179.1928823, -3.4772141, 77.5668551, 0.0590820, 0.0130005, -0.9935303, -0.3048780, 0.1219512, 0.2134146, -44.2500000, -279.0000000, -275.6250000
2021-10-24 10:46:29.719183 , 179.1900736, -3.4804833, 77.5914113, 0.0582275, 0.0136108, -0.9948730, -0.3658537, 0.0304878, 0.1524390, -44.6250000, -278.5000000, -272.8750000
