
Sense HAT Test Program ...

Raspberry UTC Start2021-10-24 10:34:31.420513
UTC Current Time, roll, Pitch, Yaw, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
2021-10-24 10:34:39.883953 , -23.9628120, -5.5001925, -62.0536720, 0.1982422, -0.3973999, 0.9972534, -0.4268293, 7.1951220, 49.4512195, -73.0000000, -232.1250000, -54.6250000
2021-10-24 10:34:40.130185 , -23.8156704, -5.5402613, -62.0265710, 0.1983032, -0.3977051, 0.9956055, -0.4573171, 7.1646341, 49.4207317, -76.6250000, -233.7500000, -59.5000000
2021-10-24 10:34:40.376459 , -23.6917154, -5.5943270, -61.9943826, 0.1989746, -0.3969116, 0.9963989, -0.3658537, 7.1951220, 49.4817073, -75.6250000, -232.2500000, -56.6250000
2021-10-24 10:34:40.622982 , -23.5999906, -5.6285238, -61.9781293, 0.1986694, -0.3974609, 0.9973145, -0.4878049, 7.1646341, 49.4207317, -76.0000000, -233.1250000, -57.8750000
2021-10-24 10:34:40.869200 , -23.5096380, -5.6487572, -61.9814108, 0.1992188, -0.3966675, 0.9971924, -0.3658537, 7.2256098, 49.4512195, -76.3750000, -233.8750000, -59.8750000
2021-10-24 10:34:41.115661 , -23.4465282, -5.6649350, -61.9291534, 0.1984253, -0.3965454, 0.9968262, -0.4878049, 7.1341463, 49.4207317, -76.0000000, -230.3750000, -57.5000000
2021-10-24 10:34:41.362208 , -23.4023070, -5.6895802, -61.9238619, 0.1981812, -0.3963013, 0.9957275, -0.4573171, 7.1341463, 49.4207317, -74.6250000, -229.2500000, -56.5000000
2021-10-24 10:34:41.608561 , -23.3487217, -5.6877450, -61.7954987, 0.1983643, -0.3961792, 0.9974365, -0.3353659, 7.2560976, 49.4512195, -77.1250000, -229.0000000, -55.8750000
2021-10-24 10:34:41.855128 , -23.2909406, -5.6839717, -61.7872619, 0.1970215, -0.3953857, 0.9994507, -0.3048780, 7.1951220, 49.3292683, -75.7500000, -230.0000000, -56.8750000
2021-10-24 10:34:42.101480 , -23.2766251, -5.5881648, -61.6771025, 0.1904297, -0.3977051, 0.9880981, 0.3658537, 7.1341463, 50.0000000, -77.0000000, -227.2500000, -58.8750000
2021-10-24 10:34:42.347843 , -23.4868042, -6.3047001, -61.4522791, 0.2087402, -0.3699341, 0.9925537, -9.9390244, -5.3963415, 51.1280488, -75.3750000, -232.2500000, -57.6250000
2021-10-24 10:34:42.593679 , -23.3205750, -6.3678670, -61.7760313, 0.2319946, -0.4260254, 1.0133057, 6.4939024, 13.1707317, 42.8658537, -77.3750000, -231.2500000, -53.6250000
2021-10-24 10:34:42.839752 , -19.3453931, -5.4841796, -61.5153870, 0.1909180, -0.2557373, 1.0874023, 44.1768293, 23.4756098, 44.7256098, -85.0000000, -225.0000000, -21.1250000
2021-10-24 10:34:43.086158 , -15.3501994, -3.7097761, -60.7516100, 0.0961304, -0.1420898, 1.0137329, 36.5243902, 27.3170732, 40.5792683, -101.5000000, -225.2500000, -8.2500000
2021-10-24 10:34:43.332738 , -13.8221546, -2.3431477, -58.7584052, 0.1721191, -0.1000366, 1.0116577, -15.7621951, -8.1707317, 59.1158537, -111.1250000, -240.2500000, -8199.6250000
2021-10-24 10:34:43.578948 , -12.3013439, -2.1028853, -56.1016911, 0.1439819, -0.1174927, 1.0108643, 4.4207317, 15.0609756, 79.1768293, -125.0000000, -248.6250000, -8.1250000
2021-10-24 10:34:43.855248 , -11.5465037, -2.5465959, -54.5571361, 0.1201782, -0.1529541, 0.9628906, 5.3048780, 3.2012195, 61.0060976, -132.5000000, -255.5000000, -11.1250000
2021-10-24 10:34:44.110086 , -11.2214710, -3.2392416, -53.6294727, 0.1616211, -0.1275635, 1.0186157, -8.4146341, 6.3109756, 56.8902439, -135.3750000, -262.5000000, -15.8750000
2021-10-24 10:34:44.365371 , -10.5698912, -3.0639934, -53.3889333, 0.1344604, -0.1318970, 1.0301514, -0.2439024, 17.1951220, 41.3719512, -142.3750000, -258.8750000, -13.8750000
2021-10-24 10:34:44.610662 , -10.5029485, -2.4779865, -52.6130294, 0.0767822, -0.1400146, 1.0444336, -7.6829268, 10.0609756, 52.6829268, -144.3750000, -263.0000000, -15.2500000
2021-10-24 10:34:44.895320 , -10.7426334, -1.5736064, -52.1753010, 0.0743408, -0.1644287, 1.0015259, -6.7987805, 20.2134146, 49.8780488, -145.3750000, -262.1250000, -17.3750000
2021-10-24 10:34:45.151445 , -10.7190092, -1.6653602, -50.8053608, 0.0469360, -0.1646729, 1.0088501, -2.1646341, -6.7987805, 68.0487805, -144.1250000, -263.2500000, -16.8750000
2021-10-24 10:34:45.425143 , -10.8700297, -2.1425913, -49.8437806, 0.0927734, -0.1782837, 1.0023193, -1.7378049, -3.0182927, 66.4329268, -146.5000000, -267.8750000, -19.1250000
2021-10-24 10:34:45.670832 , -10.0025744, -2.5786675, -49.1181721, 0.0861206, -0.1331177, 1.0001831, 8.4451220, -5.3048780, 65.5182927, -143.5000000, -262.6250000, -16.8750000
2021-10-24 10:34:45.946168 , -9.7052249, -2.5872118, -49.7610864, 0.0974121, -0.1453247, 0.9791260, 2.9268293, 8.4451220, 45.3658537, -141.0000000, -264.1250000, -22.7500000
2021-10-24 10:34:46.203264 , -10.0770228, -1.4840165, -51.1436021, 0.0824585, -0.1516724, 1.0190430, -10.4268293, 29.6646341, 28.7500000, -143.6250000, -263.7500000, -23.1250000
2021-10-24 10:34:46.445547 , -10.3118462, -2.1850993, -50.7366490, 0.0504150, -0.1807251, 1.0465698, -2.6829268, -16.3109756, 56.7987805, -136.8750000, -263.2500000, -22.6250000
2021-10-24 10:34:46.687479 , -10.3082367, -1.1903383, -51.4194989, 0.0402222, -0.1725464, 1.0016479, 0.9146341, 17.4695122, 37.0121951, -139.7500000, -257.8750000, -20.5000000
2021-10-24 10:34:46.933059 , -11.0403911, -2.4201132, -51.3018176, 0.1141968, -0.2018433, 1.0309448, -7.8048780, -8.5060976, 54.4207317, -130.1250000, -261.3750000, -16.1250000
2021-10-24 10:34:47.178880 , -11.6254164, -2.9130611, -50.8316669, 0.0855713, -0.2059326, 1.0073242, -3.4146341, -5.8536585, 62.2256098, -122.3750000, -249.7500000, -6.3750000
2021-10-24 10:34:47.424940 , -7.3978685, -2.4468742, -48.4030855, 0.0071411, -0.2081299, 1.0614014, 1.2195122, 7.3170732, 50.5182927, -107.6250000, -227.2500000, 24576.1250000
2021-10-24 10:34:47.671107 , -10.3136642, -2.4609979, -50.5693104, 0.1019897, -0.2333374, 1.0985718, -34.3902439, 10.6097561, 49.2378049, -82.6250000, -222.1250000, -12.6250000
2021-10-24 10:34:47.917242 , -11.4031708, -1.0207659, -51.9865845, 0.0820312, -0.2847290, 1.0671997, 2.5609756, 28.7195122, 67.3170732, -76.0000000, -221.8750000, -30.6250000
2021-10-24 10:34:48.163935 , -13.7300899, -1.4272626, -53.5434385, 0.1486816, -0.3361816, 1.0366821, -17.8963415, 10.1524390, 59.3292683, -73.6250000, -222.2500000, -45.3750000
2021-10-24 10:34:48.410332 , -15.8802268, -1.1668487, -55.2761494, 0.1091919, -0.3762207, 1.0098877, -13.1097561, 12.3475610, 53.7500000, -72.3750000, -227.1250000, -56.0000000
2021-10-24 10:34:48.656872 , -16.1158142, -1.6505500, -56.8990006, 0.1510620, -0.3612671, 1.0517578, 9.3902439, 5.2743902, 50.2743902, -69.3750000, -224.3750000, -64.8750000
2021-10-24 10:34:48.903170 , -16.9479718, -2.2086030, -57.8331820, 0.1547852, -0.3543701, 1.0088501, -0.6707317, 6.3414634, 49.3292683, -76.3750000, -223.2500000, -55.2500000
2021-10-24 10:34:49.149181 , -17.4341964, -2.6200720, -58.7607722, 0.1406250, -0.3775024, 1.0429688, 6.5243902, 5.8536585, 42.7743902, -75.5000000, -218.8750000, -45.5000000
2021-10-24 10:34:49.395585 , -17.3169950, -2.9072178, -59.8960676, 0.1250000, -0.3169556, 0.9905396, 8.3536585, 9.9695122, 34.8780488, -72.8750000, -217.3750000, -31.2500000
2021-10-24 10:34:49.641978 , -16.6976467, -2.5472056, -60.0274924, 0.1138916, -0.2812500, 1.0183105, 9.9390244, 14.9085366, 50.2743902, -74.1250000, -217.3750000, -23.6250000
2021-10-24 10:34:49.888502 , -15.4797144, -2.6239292, -59.9189841, 0.1187134, -0.2533569, 1.0349731, 17.6829268, 7.9878049, 53.2926829, -73.5000000, -217.0000000, -20.3750000
2021-10-24 10:34:50.134122 , -15.6949552, -3.2366118, -60.1599932, 0.1386719, -0.2529297, 1.0253296, -6.2500000, 5.5792683, 43.6280488, -74.0000000, -218.2500000, -12.2500000
2021-10-24 10:34:50.380411 , -14.2157161, -1.3522797, -58.5380105, 0.1365967, -0.2166138, 0.9841309, 9.7865854, -1.8902439, 50.9146341, -78.6250000, -216.5000000, -8193.8750000
2021-10-24 10:34:50.627048 , -8.3883504, -3.0694710, -55.6553453, 0.1279297, -0.1889038, 1.0132446, -1.5548780, 2.1951220, 61.7378049, -85.1250000, -227.7500000, 32766.5000000
2021-10-24 10:34:50.873711 , -6.3592065, -3.5261048, -53.3754787, 0.1388550, -0.2158813, 1.0399170, -5.7012195, 10.5487805, 48.2926829, -90.7500000, -232.6250000, 24579.1250000
2021-10-24 10:34:51.119821 , -5.5664645, -4.2642407, -51.0400188, 0.1638184, -0.2158203, 1.0119629, 1.3414634, 2.3475610, 47.6524390, -96.7500000, -233.8750000, 8196.1250000
2021-10-24 10:34:51.366134 , -5.0827187, -4.8176246, -48.5744741, 0.1685791, -0.2226562, 1.0243530, -0.2439024, 3.8109756, 49.8780488, -99.1250000, -239.1250000, 16387.5000000
2021-10-24 10:34:51.612870 , -4.6569844, -4.8892827, -45.8634087, 0.1616211, -0.2147827, 1.0115967, 7.2865854, 6.6463415, 54.7256098, -104.8750000, -241.6250000, 8195.2500000
2021-10-24 10:34:51.858794 , -4.0766550, -4.7586384, -43.6263153, 0.1586914, -0.1906128, 1.0126343, 3.2012195, 14.1158537, 45.6707317, -115.5000000, -240.7500000, 24576.3750000
2021-10-24 10:34:52.105120 , -4.1405530, -5.0394977, -40.4640249, 0.1499023, -0.1835938, 1.0569458, -3.2926829, 0.6402439, 64.0853659, -120.8750000, -247.6250000, 16384.5000000
2021-10-24 10:34:52.351544 , -5.9136699, -2.8692321, -38.4380049, 0.1456299, -0.2210693, 1.0029297, 0.0914634, 12.0121951, 44.9390244, -124.2500000, -247.6250000, -16385.5000000
2021-10-24 10:34:52.598046 , -6.4234378, -1.6645106, -35.5303559, 0.1539307, -0.1953125, 1.0153198, 1.7682927, 6.9817073, 66.0975610, -126.8750000, -255.6250000, -8196.6250000
2021-10-24 10:34:52.844738 , -8.2640466, -2.8765774, -38.7756583, 0.1793823, -0.2057495, 1.0202026, -9.3292683, 11.6768293, 54.1768293, -127.3750000, -256.1250000, -6.5000000
2021-10-24 10:34:53.090920 , -8.3211215, -0.3399712, -36.9223090, 0.1291504, -0.2252197, 1.0120850, 3.2621951, 21.0975610, 49.6951220, -133.8750000, -260.2500000, -8200.6250000
2021-10-24 10:34:53.336908 , -9.6746149, -1.4471690, -40.0146605, 0.1193848, -0.2197266, 1.0050659, -3.1402439, 6.7073171, 47.3170732, -137.1250000, -262.6250000, -9.6250000
2021-10-24 10:34:53.583519 , -10.5775085, -2.1214752, -41.9574611, 0.1232910, -0.2103271, 1.0261230, -2.8353659, 8.4451220, 52.6219512, -143.8750000, -261.5000000, -9.7500000
2021-10-24 10:34:53.829974 , -11.4586455, -2.8347168, -43.5295539, 0.1246338, -0.2217407, 1.0107422, -2.6524390, 3.8109756, 54.7865854, -141.2500000, -266.3750000, -12.6250000
2021-10-24 10:34:54.076276 , -12.1215687, -3.4467562, -45.2802847, 0.1266479, -0.2171021, 1.0056763, -3.5670732, 3.9634146, 43.7195122, -140.3750000, -263.0000000, -15.6250000
2021-10-24 10:34:54.322915 , -11.2285369, -3.2118810, -46.3612308, 0.1251221, -0.1829224, 1.0244141, 16.5548780, 15.2134146, 51.8292683, -144.0000000, -266.3750000, -17.8750000
2021-10-24 10:34:54.569476 , -11.7928304, -3.3849762, -47.3475470, 0.1138916, -0.1983032, 1.0179443, -6.6768293, 5.9146341, 46.5243902, -143.6250000, -264.5000000, -17.3750000
2021-10-24 10:34:54.815859 , -12.4837636, -3.0490642, -48.1787038, 0.1120605, -0.2153320, 1.0214844, -7.7743902, 14.7865854, 47.0731707, -147.2500000, -271.3750000, -17.7500000
2021-10-24 10:34:55.062339 , -13.0612591, -2.4252412, -48.7173553, 0.0855103, -0.2388916, 1.0328369, -4.2073171, 13.7195122, 49.2682927, -150.0000000, -273.6250000, -24.7500000
2021-10-24 10:34:55.308999 , -14.0334775, -2.0321852, -49.2907237, 0.0514526, -0.2645264, 1.0194092, -8.1097561, 4.4207317, 46.2804878, -149.3750000, -278.8750000, -24.2500000
2021-10-24 10:34:55.554625 , -15.0236658, -1.4521606, -49.5410640, 0.0800781, -0.2918701, 1.0079956, -6.0060976, 15.3048780, 51.7682927, -153.8750000, -282.1250000, -28.0000000
2021-10-24 10:34:55.801427 , -15.6992105, -1.6510121, -49.8670439, 0.0891724, -0.2917480, 1.0176392, -4.3292683, 4.3902439, 49.4817073, -149.0000000, -281.7500000, -27.3750000
2021-10-24 10:34:56.047646 , -16.0203427, -1.7923386, -50.0305122, 0.0782471, -0.2955322, 0.9904785, 3.0182927, 2.3780488, 48.1707317, -152.7500000, -283.5000000, -25.0000000
2021-10-24 10:34:56.294616 , -16.1408216, -1.8244572, -50.5612743, 0.0850220, -0.2910156, 0.9967651, 4.2378049, 7.1951220, 42.9268293, -147.6250000, -279.1250000, -25.6250000
2021-10-24 10:34:56.552501 , -15.7072436, -1.5700891, -50.8299450, 0.0830688, -0.2550049, 0.9924927, 6.5853659, 11.3414634, 46.8292683, -148.1250000, -277.6250000, -26.2500000
2021-10-24 10:34:56.807540 , -15.2729472, -1.6027422, -50.8643605, 0.0658569, -0.2320557, 1.0278931, 0.9146341, 2.1036585, 46.0060976, -144.5000000, -267.3750000, -19.2500000
2021-10-24 10:34:57.053261 , -14.7686692, -1.6337840, -51.0831954, 0.0998535, -0.2199097, 1.0308838, 1.3109756, 10.6097561, 47.5000000, -141.2500000, -268.6250000, -20.2500000
2021-10-24 10:34:57.309518 , -14.4609057, -1.3116413, -51.6733443, 0.0937500, -0.2117920, 1.0321045, -2.8963415, 18.1402439, 41.7682927, -139.2500000, -267.5000000, -20.5000000
2021-10-24 10:34:57.566229 , -14.4328770, -1.9442680, -52.3272736, 0.1350708, -0.2274780, 1.0114136, -3.0182927, 11.0975610, 37.3475610, -136.0000000, -264.3750000, -21.0000000
2021-10-24 10:34:57.811526 , -14.0341094, -3.1349933, -52.2279759, 0.1412964, -0.2191162, 1.0082397, 3.8109756, -4.5121951, 46.9207317, -132.6250000, -260.5000000, -16.8750000
2021-10-24 10:34:58.105115 , -13.1415172, -3.9272488, -51.6935589, 0.1276855, -0.1948853, 1.0176392, 10.7926829, -6.3719512, 52.6219512, -129.0000000, -247.6250000, -9.5000000
2021-10-24 10:34:58.353370 , -11.8308379, -1.8586180, -49.5869812, 0.1177979, -0.1706543, 1.0302124, 2.5000000, -12.2865854, 57.2560976, -119.5000000, -244.0000000, -16386.6250000
2021-10-24 10:34:58.608471 , -10.7080387, -0.0782038, -48.4754440, 0.1346436, -0.1552734, 1.0250854, -3.0487805, 12.5304878, 36.5243902, -112.2500000, -234.7500000, -16385.1250000
2021-10-24 10:34:58.853781 , -8.7697481, 0.6958213, -46.4189051, 0.1290283, -0.1223145, 1.0436401, 10.2134146, 6.0060976, 51.5243902, -104.1250000, -226.5000000, -24577.7500000
2021-10-24 10:34:59.096639 , -5.2688634, -2.3308744, -44.0462458, 0.1557007, -0.1093140, 0.9862061, 0.3353659, 0.8841463, 49.4207317, -94.2500000, -223.0000000, 24576.0000000
2021-10-24 10:34:59.341955 , -5.8190900, -1.9423796, -40.9623668, 0.1672363, -0.1503906, 1.0385742, -2.5609756, 2.6524390, 67.6524390, -79.3750000, -218.1250000, -24577.1250000
2021-10-24 10:34:59.588262 , -6.9489308, -3.3163020, -45.6345191, 0.1447754, -0.1658936, 1.0126953, -5.7317073, -3.4146341, 42.1951220, -64.2500000, -215.3750000, -16.5000000
2021-10-24 10:34:59.834696 , -8.8159506, -3.1435499, -48.8529804, 0.1027832, -0.2244263, 1.0251465, -11.9207317, 6.5548780, 49.0548780, -69.6250000, -213.5000000, -26.1250000
2021-10-24 10:35:00.081247 , -10.7333174, -2.8675199, -51.4998767, 0.0988159, -0.2897949, 1.0363770, -9.2378049, 0.3658537, 54.5426829, -62.1250000, -210.1250000, -45.1250000
2021-10-24 10:35:00.327540 , -12.4457261, -2.1292429, -54.3993698, 0.0762939, -0.3196411, 1.0334473, -6.5853659, 7.0731707, 42.4695122, -61.6250000, -214.6250000, -53.3750000
2021-10-24 10:35:00.574804 , -13.7841966, -2.0168103, -56.4626472, 0.1240234, -0.3560181, 1.0289307, -0.3048780, 2.4390244, 48.8109756, -59.1250000, -209.3750000, -70.3750000
2021-10-24 10:35:00.821348 , -14.9783529, -2.1281001, -57.9871111, 0.1386108, -0.3465576, 1.0081787, -1.7378049, 6.1280488, 49.5731707, -62.8750000, -212.6250000, -64.3750000
2021-10-24 10:35:01.067726 , -15.7751242, -1.7371390, -59.0655385, 0.1236572, -0.3501587, 1.0495605, 2.2560976, 17.9878049, 50.5182927, -66.5000000, -215.7500000, -43.3750000
2021-10-24 10:35:01.313589 , -16.1415319, -2.2065352, -59.3322859, 0.1373291, -0.3358765, 1.0043945, 7.6219512, 5.0914634, 52.5000000, -77.7500000, -229.5000000, -44.8750000
2021-10-24 10:35:01.560117 , -16.2714737, -3.0835803, -59.4454486, 0.1527100, -0.3195801, 1.0015259, 7.9573171, 0.9451220, 44.8780488, -89.5000000, -242.3750000, -38.2500000
2021-10-24 10:35:01.806488 , -17.4562053, -3.0018803, -59.5977392, 0.1274414, -0.3151855, 0.9790039, -13.5975610, 11.9817073, 42.9573171, -96.7500000, -252.3750000, -39.1250000
2021-10-24 10:35:02.053122 , -16.6815228, -2.9165464, -59.2684154, 0.0852051, -0.3159790, 1.0371094, 17.8658537, 0.7621951, 39.5426829, -105.1250000, -249.7500000, -30.8750000
2021-10-24 10:35:02.299457 , -17.3944207, -2.8876609, -58.4922083, 0.1030273, -0.3098755, 1.0203247, -9.4512195, 2.2256098, 49.5731707, -109.5000000, -256.8750000, -28.2500000
2021-10-24 10:35:02.545797 , -17.8774219, -2.6506361, -58.1236391, 0.1421509, -0.3179932, 1.0031128, -4.5426829, 16.8292683, 51.0060976, -110.8750000, -265.0000000, -33.0000000
2021-10-24 10:35:02.792167 , -18.2172530, -2.3201886, -57.9607221, 0.1066284, -0.3256836, 1.0133057, -3.0182927, 12.1341463, 45.3048780, -114.8750000, -268.8750000, -35.7500000
2021-10-24 10:35:03.038131 , -18.6122038, -2.0235615, -56.7880424, 0.1088867, -0.3335571, 1.0166016, -3.7804878, 7.0121951, 63.1707317, -121.8750000, -274.8750000, -36.7500000
2021-10-24 10:35:03.284882 , -18.8290904, -1.3557797, -55.2121639, 0.0791626, -0.3456421, 1.0078125, 1.8292683, 5.2439024, 74.4817073, -128.1250000, -280.5000000, -39.8750000
2021-10-24 10:35:03.530891 , -19.0421776, -1.2211504, -54.9069608, 0.0884399, -0.3461304, 1.0182495, -0.2134146, 7.1036585, 52.4695122, -130.8750000, -280.3750000, -39.6250000
2021-10-24 10:35:03.776539 , -19.2200973, -0.7201645, -54.5321748, 0.1005249, -0.3349609, 1.0111694, -2.5000000, 16.8902439, 58.3231707, -132.7500000, -281.7500000, -41.7500000
2021-10-24 10:35:04.023595 , -18.9570728, -0.3807039, -54.3788994, 0.0579834, -0.3196411, 1.0138550, 1.9817073, 7.7743902, 51.0060976, -135.6250000, -284.8750000, -40.8750000
2021-10-24 10:35:04.269917 , -18.8792495, 0.4250558, -54.3871082, 0.0267334, -0.3257446, 1.0079346, 0.8231707, 12.8048780, 47.8048780, -137.3750000, -282.6250000, -39.3750000
2021-10-24 10:35:04.516465 , -18.8283073, 0.5144353, -54.1436474, 0.0343018, -0.3307495, 1.0469360, -1.6768293, 2.7743902, 47.1951220, -141.0000000, -282.3750000, -37.5000000
2021-10-24 10:35:04.763061 , -18.5749005, 1.0966082, -53.9108668, -0.0053711, -0.3154297, 1.0150146, 1.7987805, 3.2012195, 52.1646341, -134.3750000, -279.0000000, -38.0000000
2021-10-24 10:35:05.009231 , -18.3244056, 0.8871755, -53.5901936, 0.0221558, -0.2926025, 1.0187378, -2.8353659, -2.9268293, 50.0914634, -138.0000000, -280.1250000, -32.0000000
2021-10-24 10:35:05.255759 , -18.3651662, 0.3353887, -53.2846134, 0.0787354, -0.3051147, 1.0339966, -5.4268293, 1.0670732, 57.9878049, -130.1250000, -277.7500000, -33.7500000
